search_term,item_id,title,auction_price,buy_it_now_price,shipping_cost,time_remaining,url,card_condition,tcg_product_id,tcg_url,subTypeName,lowPrice,midPrice,marketPrice,buy_it_now_total,auction_total,roi
"Pikachu & Zekrom GX ""33/181"" Team Up holo",v1|406803485357|0,Pokemon Pikachu & Zekrom GX Ultra Rare Holo SM - Team Up 33/181 NM,29.99,,5.52,0d 9h 33m,https://www.ebay.com/itm/406803485357?_skw=Pikachu+%26+Zekrom+GX+%2233%2F181%22+Team+Up+holo&hash=item5eb76092ad:g:3SEAAeSw63BpxSDe,,183804,https://www.tcgplayer.com/product/183804/pokemon-sm-team-up-pikachu-and-zekrom-gx,Holofoil,24.0,36.12,32.9,,35.51,
"Gengar & Mimikyu GX Full Art ""164/181"" Team Up holo",v1|336492778121|0,Pokémon Gengar & Mimikyu GX Tag Team 164/181 S&M Team Up Holo Rare Full Art NM,207.72,416.82,17.12,1d 5h 24m,https://www.ebay.com/itm/336492778121?_skw=Gengar+%26+Mimikyu+GX+Full+Art+%22164%2F181%22+Team+Up+holo&hash=item4e58885289:g:NlwAAeSwQ6lpvkuC,,183829,https://www.tcgplayer.com/product/183829/pokemon-sm-team-up-gengar-and-mimikyu-gx-full-art,Holofoil,219.68,294.94,283.12,433.94,224.84,1.975327749453751
"Eevee & Snorlax GX ""120/181"" Team Up holo",v1|406787434282|0,"Eevee & Snorlax GX 120/181 Holo Card Sm-Team Up, NM/M Condition",48.0,,5.07,0d 21h 21m,https://www.ebay.com/itm/406787434282?_skw=Eevee+%26+Snorlax+GX+%22120%2F181%22+Team+Up+holo&hash=item5eb66ba72a:g:kc4AAeSwm7Jpvd3J,,183907,https://www.tcgplayer.com/product/183907/pokemon-sm-team-up-eevee-and-snorlax-gx,Holofoil,53.95,79.99,71.63,,53.07,
"Brock's Grit Full Art ""172/181"" Team Up holo",v1|406788540270|0,Pokemon Brock's Grit 172/181 Team Up Ultra Rare Full Art Holo Card,26.52,,5.07,1d 9h 23m,https://www.ebay.com/itm/406788540270?_skw=Brock%27s+Grit+Full+Art+%22172%2F181%22+Team+Up+holo&hash=item5eb67c876e:g:H9kAAeSwPOhpvob4,,183925,https://www.tcgplayer.com/product/183925/pokemon-sm-team-up-brocks-grit-full-art,Holofoil,38.07,50.0,41.62,,31.59,
"Magikarp & Wailord GX Secret ""183/181"" Team Up holo",v1|397744404670|0,Pokémon Magikarp & Wailord GX Secret Rare TAG TEAM SM Team Up 183/181 Holo,25.0,,0.0,1d 19h 46m,https://www.ebay.com/itm/397744404670?_skw=Magikarp+%26+Wailord+GX+Secret+%22183%2F181%22+Team+Up+holo&hash=item5c9b69f8be:g:KOEAAeSwulNpvxeZ,,183965,https://www.tcgplayer.com/product/183965/pokemon-sm-team-up-magikarp-and-wailord-gx-secret,Holofoil,99.99,138.99,116.89,,25.0,
"Magikarp & Wailord GX Secret ""183/181"" Team Up holo",v1|287222452766|0,Magikarp & Wailord GX (Secret) 183/181 Sm-Team Up Holo LP,110.0,143.0,5.0,1d 16h 25m,https://www.ebay.com/itm/287222452766?_skw=Magikarp+%26+Wailord+GX+Secret+%22183%2F181%22+Team+Up+holo&hash=item42dfcad21e:g:SucAAeSwD7RprILB,,183965,https://www.tcgplayer.com/product/183965/pokemon-sm-team-up-magikarp-and-wailord-gx-secret,Holofoil,99.99,138.99,116.89,148.0,115.0,1.4801480148014803
unopened TAG TEAM Tin Eevee & Snorlax GX Team Up,v1|236708109794|0,Eevee & Snorlax GX Tag Team 2016-19 Pokemon SM Black Star Promos #SM169 Tins,41.0,,5.29,1d 21h 28m,https://www.ebay.com/itm/236708109794?_skw=unopened+TAG+TEAM+Tin+Eevee+%26+Snorlax+GX+Team+Up&hash=item371ce71de2:g:dtsAAeSwNF1pwdRc,,185257,https://www.tcgplayer.com/product/185257/pokemon-sm-team-up-tag-team-tin-eevee-and-snorlax-gx,Normal,699.95,699.95,476.69,,46.29,
"Zeraora GX Secret ""221/214"" Lost Thunder holo",v1|306835243684|0,Pokémon Zeraora GX (Secret) 221/214 Sm-Lost Thunder Holo,39.0,,5.0,1d 16h 32m,https://www.ebay.com/itm/306835243684?_skw=Zeraora+GX+Secret+%22221%2F214%22+Lost+Thunder+holo&hash=item4770ce42a4:g:nJcAAeSwJ05pkLVd,,178897,https://www.tcgplayer.com/product/178897/pokemon-sm-lost-thunder-zeraora-gx-secret,Holofoil,49.99,68.79,47.88,,44.0,
Magikarp 22/83 Toys R Us Promo,v1|227264755741|0,Pokemon TCG Magikarp - 22/83 (Toys R Us Promo) Holo Foil Stamped English SEALED,44.99,,5.52,0d 1h 5m,https://www.ebay.com/itm/227264755741?_skw=Magikarp+22%2F83+Toys+R+Us+Promo&hash=item34ea08f81d:g:BWgAAeSwOn9puMuQ,,144669,https://www.tcgplayer.com/product/144669/pokemon-miscellaneous-cards-and-products-magikarp-22-83-toys-r-us-promo,Holofoil,70.0,99.45,25.33,,50.510000000000005,
Magikarp 22/83 Toys R Us Promo,v1|366296867947|0,Pokemon TCG Magikarp - 22/83 (Toys R Us Promo) Holo Foil Stamped English SEALED,93.0,,5.52,1d 1h 28m,https://www.ebay.com/itm/366296867947?_skw=Magikarp+22%2F83+Toys+R+Us+Promo&hash=item5548fea46b:g:kAsAAeSwsTBpUH2i,,144669,https://www.tcgplayer.com/product/144669/pokemon-miscellaneous-cards-and-products-magikarp-22-83-toys-r-us-promo,Holofoil,70.0,99.45,25.33,,98.52,
Pikachu 26/83 Toys R Us,v1|236706512175|0,Pokémon Pikachu TCG Holo Foil Card Toys R US Promo 26/83 NM,27.0,,6.5,0d 23h 34m,https://www.ebay.com/itm/236706512175?_skw=Pikachu+26%2F83+Toys+R+Us&hash=item371ccebd2f:g:4P8AAeSwFYZpugcV,,144670,https://www.tcgplayer.com/product/144670/pokemon-miscellaneous-cards-and-products-pikachu-26-83-toys-r-us,Holofoil,84.0,105.0,45.27,,33.5,
Pikachu 26/83 Toys R Us,v1|227270382669|0,Pokemon Pikachu TCG Stamped Holo Promo Card 26/83 Toys R US,20.5,,1.99,1d 22h 13m,https://www.ebay.com/itm/227270382669?_skw=Pikachu+26%2F83+Toys+R+Us&hash=item34ea5ed44d:g:P1AAAeSwWD5pwd6A,,144670,https://www.tcgplayer.com/product/144670/pokemon-miscellaneous-cards-and-products-pikachu-26-83-toys-r-us,Holofoil,84.0,105.0,45.27,,22.49,
Charizard 1/99 Cracked Ice Holo,v1|147220047126|0,Charizard 1/99 Platinum Arceus Cracked Ice Holo Rare Pokemon Card Near Mint NM,26.55,,0.0,1d 23h 56m,https://www.ebay.com/itm/147220047126?_skw=Charizard+1%2F99+Cracked+Ice+Holo&hash=item2246ffa516:g:zGwAAeSwU61pwcxo,,153234,https://www.tcgplayer.com/product/153234/pokemon-miscellaneous-cards-and-products-charizard-1-99-cracked-ice-holo,Holofoil,35.0,77.95,68.65,,26.55,
Charizard 1/99 Cracked Ice Holo,v1|397741839626|0,Pokémon TCG Charizard #1/99 Platinum Arceus Cracked Ice Holo Rare Card Mint 💎 ,49.99,,5.07,1d 3h 34m,https://www.ebay.com/itm/397741839626?_skw=Charizard+1%2F99+Cracked+Ice+Holo&hash=item5c9b42d50a:g:U4UAAeSwUztptPqy,,153234,https://www.tcgplayer.com/product/153234/pokemon-miscellaneous-cards-and-products-charizard-1-99-cracked-ice-holo,Holofoil,35.0,77.95,68.65,,55.06,
Dragonite Cosmo Holo,v1|389779430602|0,2019 POKÉMON TCG SUN & MOON TEAM UP DRAGONITE COSMOS HOLO PROMO 119/181 NM-,3.0,,4.88,1d 15h 17m,https://www.ebay.com/itm/389779430602?_skw=Dragonite+Cosmo+Holo&hash=item5ac0aa1cca:g:DisAAeSw6Bppvtpq,,179683,https://www.tcgplayer.com/product/179683/pokemon-miscellaneous-cards-and-products-dragonite-cosmo-holo,Holofoil,93.17,124.6,24.44,,7.88,
Dragonite Cosmo Holo,v1|318040784511|0,Dragonite (Cosmos Holo) 149/165 Miscellaneous Cards & Products Holo,3.0,,4.88,1d 22h 37m,https://www.ebay.com/itm/318040784511?_skw=Dragonite+Cosmo+Holo&hash=item4a0cb53e7f:g:f9wAAeSwhwxpdUbh,,179683,https://www.tcgplayer.com/product/179683/pokemon-miscellaneous-cards-and-products-dragonite-cosmo-holo,Holofoil,93.17,124.6,24.44,,7.88,
unopened Pokemon Poke Ball Tin Poke Ball Miscellaneous Cards & Products,v1|298154593386|0,Pokemon Poke Ball Tin Lot Of 12  EMPTY NO PACKS,1.25,,9.99,1d 22h 31m,https://www.ebay.com/itm/298154593386?_skw=unopened+Pokemon+Poke+Ball+Tin+Poke+Ball+Miscellaneous+Cards+%26+Products&hash=item456b660c6a:g:x1wAAeSwtnBpwaW0,,181267,https://www.tcgplayer.com/product/181267/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-poke-ball,Normal,19.5,26.0,24.87,,11.24,
unopened Pokemon Poke Ball Tin Poke Ball Miscellaneous Cards & Products,v1|137150800881|0,Pokemon TCG Poke Ball Tin D25 New Factory Sealed Lot Of 2,50.0,,0.0,0d 9h 49m,https://www.ebay.com/itm/137150800881?_skw=unopened+Pokemon+Poke+Ball+Tin+Poke+Ball+Miscellaneous+Cards+%26+Products&hash=item1feed323f1:g:dh4AAeSwBRZpHSb3,,181267,https://www.tcgplayer.com/product/181267/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-poke-ball,Normal,19.5,26.0,24.87,,50.0,
unopened Pokemon Poke Ball Tin Poke Ball Miscellaneous Cards & Products,v1|298154096219|0,Pokemon Poke Ball Tin Lot Of 12  EMPTY NO PACKS,4.25,,9.99,1d 18h 12m,https://www.ebay.com/itm/298154096219?_skw=unopened+Pokemon+Poke+Ball+Tin+Poke+Ball+Miscellaneous+Cards+%26+Products&hash=item456b5e765b:g:x1wAAeSwtnBpwaW0,,181267,https://www.tcgplayer.com/product/181267/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-poke-ball,Normal,19.5,26.0,24.87,,14.24,
unopened Pokemon Poke Ball Tin Great Ball Miscellaneous Cards & Products,v1|397740533261|0,Pokemon TCG Poke Ball Tin: Great Ball Sealed New,25.0,,8.99,0d 18h 13m,https://www.ebay.com/itm/397740533261?_skw=unopened+Pokemon+Poke+Ball+Tin+Great+Ball+Miscellaneous+Cards+%26+Products&hash=item5c9b2ee60d:g:9~YAAeSw8kRpvbDg,,198519,https://www.tcgplayer.com/product/198519/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-great-ball,Normal,18.0,24.9,22.6,,33.99,
unopened Pokemon Poke Ball Tin Great Ball Miscellaneous Cards & Products,v1|137150800881|0,Pokemon TCG Poke Ball Tin D25 New Factory Sealed Lot Of 2,50.0,,0.0,0d 9h 49m,https://www.ebay.com/itm/137150800881?_skw=unopened+Pokemon+Poke+Ball+Tin+Great+Ball+Miscellaneous+Cards+%26+Products&hash=item1feed323f1:g:dh4AAeSwBRZpHSb3,,198519,https://www.tcgplayer.com/product/198519/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-great-ball,Normal,18.0,24.9,22.6,,50.0,
unopened Pokemon Poke Ball Tin Ultra Ball Miscellaneous Cards & Products,v1|206153440398|0,Pokémon TCG: Poké Ball Tin 3-Pack Bundle 2024 Factory Sealed Amazon Exclusive,23.6,,11.26,0d 9h 34m,https://www.ebay.com/itm/206153440398?_skw=unopened+Pokemon+Poke+Ball+Tin+Ultra+Ball+Miscellaneous+Cards+%26+Products&hash=item2fffb3dc8e:g:M8oAAeSwq~1pqJ1A,,210169,https://www.tcgplayer.com/product/210169/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-ultra-ball,Normal,18.5,25.0,24.55,,34.86,
unopened Pokemon Poke Ball Tin Ultra Ball Miscellaneous Cards & Products,v1|137150800881|0,Pokemon TCG Poke Ball Tin D25 New Factory Sealed Lot Of 2,50.0,,0.0,0d 9h 49m,https://www.ebay.com/itm/137150800881?_skw=unopened+Pokemon+Poke+Ball+Tin+Ultra+Ball+Miscellaneous+Cards+%26+Products&hash=item1feed323f1:g:dh4AAeSwBRZpHSb3,,210169,https://www.tcgplayer.com/product/210169/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-ultra-ball,Normal,18.5,25.0,24.55,,50.0,
unopened Pokemon Poke Ball Tin Dive Ball Miscellaneous Cards & Products,v1|137150800881|0,Pokemon TCG Poke Ball Tin D25 New Factory Sealed Lot Of 2,50.0,,0.0,0d 9h 49m,https://www.ebay.com/itm/137150800881?_skw=unopened+Pokemon+Poke+Ball+Tin+Dive+Ball+Miscellaneous+Cards+%26+Products&hash=item1feed323f1:g:dh4AAeSwBRZpHSb3,,210170,https://www.tcgplayer.com/product/210170/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-dive-ball,Normal,200.0,300.0,97.75,,50.0,
Eevee on the Ball Pokemon Futsal,v1|358357344559|0,"Pokemon Futsal On The Ball  Football set, 5 Promo cards all  Sealed B",287.35,,32.28,1d 15h 32m,https://www.ebay.com/itm/358357344559?_skw=Eevee+on+the+Ball+Pokemon+Futsal&hash=item536fc3212f:g:oWEAAeSwCoZptpge,,223760,https://www.tcgplayer.com/product/223760/pokemon-miscellaneous-cards-and-products-eevee-on-the-ball-002-005-pokemon-futsal,Normal,89.99,94.99,61.36,,319.63,
League Battle Deck Zacian V Miscellaneous Cards & Products,v1|117100451244|0,"Pokémon TCG: Zacian V League Battle Deck Trading Card Games, New sealed ",52.5,,6.01,1d 18h 32m,https://www.ebay.com/itm/117100451244?_skw=League+Battle+Deck+Zacian+V+Miscellaneous+Cards+%26+Products&hash=item1b43bb15ac:g:c6gAAeSwVrFpmhjk,,226138,https://www.tcgplayer.com/product/226138/pokemon-miscellaneous-cards-and-products-league-battle-deck-zacian-v,Normal,60.0,72.5,65.64,,58.51,
Grookey on the Ball Pokemon Futsal,v1|358357344559|0,"Pokemon Futsal On The Ball  Football set, 5 Promo cards all  Sealed B",287.35,,32.28,1d 15h 32m,https://www.ebay.com/itm/358357344559?_skw=Grookey+on+the+Ball+Pokemon+Futsal&hash=item536fc3212f:g:oWEAAeSwCoZptpge,,227413,https://www.tcgplayer.com/product/227413/pokemon-miscellaneous-cards-and-products-grookey-on-the-ball-003-005-pokemon-futsal,Normal,34.99,40.23,31.4,,319.63,
Grookey on the Ball Pokemon Futsal,v1|198210152768|0,"Pokémon Tcg UK Exclusive Grookey On The Ball Promo 003/005 - New, NM & Sealed!",37.49,,7.7,0d 20h 45m,https://www.ebay.com/itm/198210152768?_skw=Grookey+on+the+Ball+Pokemon+Futsal&hash=item2e263ee940:g:7ZwAAeSwvh5pg7y~,,227413,https://www.tcgplayer.com/product/227413/pokemon-miscellaneous-cards-and-products-grookey-on-the-ball-003-005-pokemon-futsal,Normal,34.99,40.23,31.4,,45.190000000000005,
Grookey on the Ball Pokemon Futsal,v1|198210158074|0,"Pokémon Tcg UK Exclusive Grookey On The Ball Promo 003/005 - New, NM & Sealed!",38.49,,7.7,0d 20h 49m,https://www.ebay.com/itm/198210158074?_skw=Grookey+on+the+Ball+Pokemon+Futsal&hash=item2e263efdfa:g:7ZwAAeSwvh5pg7y~,,227413,https://www.tcgplayer.com/product/227413/pokemon-miscellaneous-cards-and-products-grookey-on-the-ball-003-005-pokemon-futsal,Normal,34.99,40.23,31.4,,46.190000000000005,
V Battle Deck Bundle Venusaur V/Blastoise V Miscellaneous Cards & Products,v1|318032050655|0,Pokémon TCG V Battle Deck 2022 Opened Card Lot + Box & Extras (VG Battle) ,9.99,29.99,8.83,0d 1h 26m,https://www.ebay.com/itm/318032050655?_skw=V+Battle+Deck+Bundle+Venusaur+V%2FBlastoise+V+Miscellaneous+Cards+%26+Products&hash=item4a0c2ff9df:g:l38AAeSwe35pvMZV,,230394,https://www.tcgplayer.com/product/230394/pokemon-miscellaneous-cards-and-products-v-battle-deck-bundle-venusaur-v-blastoise-v,Normal,50.0,58.99,51.68,38.82,18.82,0.7764
unopened Pokemon Poke Ball Tin Level Ball Miscellaneous Cards & Products,v1|298154593386|0,Pokemon Poke Ball Tin Lot Of 12  EMPTY NO PACKS,1.25,,9.99,1d 22h 30m,https://www.ebay.com/itm/298154593386?_skw=unopened+Pokemon+Poke+Ball+Tin+Level+Ball+Miscellaneous+Cards+%26+Products&hash=item456b660c6a:g:x1wAAeSwtnBpwaW0,,231292,https://www.tcgplayer.com/product/231292/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-level-ball,Normal,74.98,80.0,75.73,,11.24,
unopened Pokemon Poke Ball Tin Level Ball Miscellaneous Cards & Products,v1|298154096219|0,Pokemon Poke Ball Tin Lot Of 12  EMPTY NO PACKS,4.25,,9.99,1d 18h 11m,https://www.ebay.com/itm/298154096219?_skw=unopened+Pokemon+Poke+Ball+Tin+Level+Ball+Miscellaneous+Cards+%26+Products&hash=item456b5e765b:g:x1wAAeSwtnBpwaW0,,231292,https://www.tcgplayer.com/product/231292/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-level-ball,Normal,74.98,80.0,75.73,,14.24,
unopened Pokemon Poke Ball Tin Level Ball Miscellaneous Cards & Products,v1|137150800881|0,Pokemon TCG Poke Ball Tin D25 New Factory Sealed Lot Of 2,50.0,,0.0,0d 9h 48m,https://www.ebay.com/itm/137150800881?_skw=unopened+Pokemon+Poke+Ball+Tin+Level+Ball+Miscellaneous+Cards+%26+Products&hash=item1feed323f1:g:dh4AAeSwBRZpHSb3,,231292,https://www.tcgplayer.com/product/231292/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-level-ball,Normal,74.98,80.0,75.73,,50.0,
unopened Eevee Evolutions Tin Vaporeon V Miscellaneous Cards & Products,v1|287228382694|0,Eevee Evolutions Flareon V & Sylveon V Tin 2-Pack Bundle Set,76.0,150.0,9.26,0d 4h 25m,https://www.ebay.com/itm/287228382694?_skw=unopened+Eevee+Evolutions+Tin+Vaporeon+V+Miscellaneous+Cards+%26+Products&hash=item42e0254de6:g:eCwAAeSwWD5pwjGG,,243559,https://www.tcgplayer.com/product/243559/pokemon-miscellaneous-cards-and-products-eevee-evolutions-tin-vaporeon-v,Normal,74.99,85.99,45.77,159.26,85.26,2.1237498333111082
unopened Eevee Evolutions Tin Jolteon V Miscellaneous Cards & Products,v1|287228382694|0,Eevee Evolutions Flareon V & Sylveon V Tin 2-Pack Bundle Set,76.0,150.0,9.26,0d 4h 25m,https://www.ebay.com/itm/287228382694?_skw=unopened+Eevee+Evolutions+Tin+Jolteon+V+Miscellaneous+Cards+%26+Products&hash=item42e0254de6:g:eCwAAeSwWD5pwjGG,,243561,https://www.tcgplayer.com/product/243561/pokemon-miscellaneous-cards-and-products-eevee-evolutions-tin-jolteon-v,Normal,65.0,80.0,54.64,159.26,85.26,2.450153846153846
unopened Eevee Evolutions Tin Flareon V Miscellaneous Cards & Products,v1|287228382694|0,Eevee Evolutions Flareon V & Sylveon V Tin 2-Pack Bundle Set,76.0,150.0,9.26,0d 4h 25m,https://www.ebay.com/itm/287228382694?_skw=unopened+Eevee+Evolutions+Tin+Flareon+V+Miscellaneous+Cards+%26+Products&hash=item42e0254de6:g:eCwAAeSwWD5pwjGG,,243562,https://www.tcgplayer.com/product/243562/pokemon-miscellaneous-cards-and-products-eevee-evolutions-tin-flareon-v,Normal,66.0,79.49,50.54,159.26,85.26,2.413030303030303
unopened Eevee Evolutions Tin Set of 3 Miscellaneous Cards & Products,v1|287228382694|0,Eevee Evolutions Flareon V & Sylveon V Tin 2-Pack Bundle Set,76.0,150.0,9.26,0d 4h 25m,https://www.ebay.com/itm/287228382694?_skw=unopened+Eevee+Evolutions+Tin+Set+of+3+Miscellaneous+Cards+%26+Products&hash=item42e0254de6:g:eCwAAeSwWD5pwjGG,,243571,https://www.tcgplayer.com/product/243571/pokemon-miscellaneous-cards-and-products-eevee-evolutions-tin-set-of-3,Normal,289.99,315.0,137.65,159.26,85.26,0.5491913514259112
unopened Eevee Evolutions Tin Set of 3 Miscellaneous Cards & Products,v1|157779132447|0,2021 Pokemon TCG Evolutions Sealed Tin Set! Jolteon/Flareon/Vaporeon V,91.0,,7.52,1d 13h 49m,https://www.ebay.com/itm/157779132447?_skw=unopened+Eevee+Evolutions+Tin+Set+of+3+Miscellaneous+Cards+%26+Products&hash=item24bc5e801f:g:gFUAAeSw5tRpwWSP,,243571,https://www.tcgplayer.com/product/243571/pokemon-miscellaneous-cards-and-products-eevee-evolutions-tin-set-of-3,Normal,289.99,315.0,137.65,,98.52,
V Battle Deck Bundle Rayquaza V/Noivern V Miscellaneous Cards & Products,v1|406798778005|0,Sword & Shield Pokemon RAYQUAZA vs NOIVERN Battle Deck Sealed Lot of 8 ,22.5,,14.49,0d 23h 49m,https://www.ebay.com/itm/406798778005?_skw=V+Battle+Deck+Bundle+Rayquaza+V%2FNoivern+V+Miscellaneous+Cards+%26+Products&hash=item5eb718be95:g:ppIAAeSwHpVpwxyu,,245728,https://www.tcgplayer.com/product/245728/pokemon-miscellaneous-cards-and-products-v-battle-deck-bundle-rayquaza-v-noivern-v,Normal,31.89,40.0,32.18,,36.99,
V Battle Deck Bundle Rayquaza V/Noivern V Miscellaneous Cards & Products,v1|318032050655|0,Pokémon TCG V Battle Deck 2022 Opened Card Lot + Box & Extras (VG Battle) ,9.99,29.99,8.83,0d 1h 26m,https://www.ebay.com/itm/318032050655?_skw=V+Battle+Deck+Bundle+Rayquaza+V%2FNoivern+V+Miscellaneous+Cards+%26+Products&hash=item4a0c2ff9df:g:l38AAeSwe35pvMZV,,245728,https://www.tcgplayer.com/product/245728/pokemon-miscellaneous-cards-and-products-v-battle-deck-bundle-rayquaza-v-noivern-v,Normal,31.89,40.0,32.18,38.82,18.82,1.2173095014111006
Rayquaza V / Noivern V Battle Decks Set of 2 Miscellaneous Cards & Products,v1|147218607282|0,Pokemon Trading Card Game - V Battle Deck - NOIVERN V (60-Card Deck) - New,7.99,10.99,6.79,1d 0h 44m,https://www.ebay.com/itm/147218607282?_skw=Rayquaza+V+%2F+Noivern+V+Battle+Decks+Set+of+2+Miscellaneous+Cards+%26+Products&hash=item2246e9acb2:g:Qw8AAeSwsBZpbtEX,,245731,https://www.tcgplayer.com/product/245731/pokemon-miscellaneous-cards-and-products-rayquaza-v-noivern-v-battle-decks-set-of-2,Normal,19.67,29.69,,17.78,14.780000000000001,0.9039145907473309
Sobble on the Ball Pokemon Futsal,v1|358357344559|0,"Pokemon Futsal On The Ball  Football set, 5 Promo cards all  Sealed B",287.35,,32.28,1d 15h 32m,https://www.ebay.com/itm/358357344559?_skw=Sobble+on+the+Ball+Pokemon+Futsal&hash=item536fc3212f:g:oWEAAeSwCoZptpge,,248015,https://www.tcgplayer.com/product/248015/pokemon-miscellaneous-cards-and-products-sobble-on-the-ball-005-005-pokemon-futsal,Normal,34.99,38.97,35.47,,319.63,
Scorbunny on the Ball Pokemon Futsal,v1|358357344559|0,"Pokemon Futsal On The Ball  Football set, 5 Promo cards all  Sealed B",287.35,,32.28,1d 15h 32m,https://www.ebay.com/itm/358357344559?_skw=Scorbunny+on+the+Ball+Pokemon+Futsal&hash=item536fc3212f:g:oWEAAeSwCoZptpge,,248016,https://www.tcgplayer.com/product/248016/pokemon-miscellaneous-cards-and-products-scorbunny-on-the-ball-004-005-pokemon-futsal,Normal,39.99,41.99,38.73,,319.63,
Pikachu 58/102 Celebrations Metal Card,v1|137152575246|0,Pikachu - 58/102 (Celebrations Metal Card) 58/102 Promo Gold,73.5,,4.88,0d 23h 12m,https://www.ebay.com/itm/137152575246?_skw=Pikachu+58%2F102+Celebrations+Metal+Card&hash=item1feeee370e:g:YD4AAeSwcIRpvfgV,,252516,https://www.tcgplayer.com/product/252516/pokemon-miscellaneous-cards-and-products-pikachu-58-102-celebrations-metal-card,Holofoil,85.84,128.4,100.53,,78.38,
Pikachu Reverse Cosmos Holo,v1|177980759998|0,Pokemon Pikachu Squirtle Charmander Bulbasaur Reverse Costco 151 Promos - Cosmo,3.08,,9.12,1d 23h 44m,https://www.ebay.com/itm/177980759998?_skw=Pikachu+Reverse+Cosmos+Holo&hash=item29707adfbe:g:HvIAAeSw06BpfBI0,,253841,https://www.tcgplayer.com/product/253841/pokemon-miscellaneous-cards-and-products-pikachu-065-202-reverse-cosmos-holo,Reverse Holofoil,28.98,29.47,13.35,,12.2,
unopened V Heroes Tin Umbreon V Miscellaneous Cards & Products,v1|397740826243|0,"Pokemon v Heroes Tin Set of 3 (Espeon, Sylveon, Umbreon) Spring 2022",7.5,,6.83,0d 20h 32m,https://www.ebay.com/itm/397740826243?_skw=unopened+V+Heroes+Tin+Umbreon+V+Miscellaneous+Cards+%26+Products&hash=item5c9b335e83:g:-Y4AAeSwMXRpoH9F,,262971,https://www.tcgplayer.com/product/262971/pokemon-miscellaneous-cards-and-products-v-heroes-tin-umbreon-v,Normal,100.0,120.0,79.38,,14.33,
unopened V Heroes Tin Umbreon V International Version Miscellaneous Cards & Products,v1|397740826243|0,"Pokemon v Heroes Tin Set of 3 (Espeon, Sylveon, Umbreon) Spring 2022",7.5,,6.83,0d 20h 32m,https://www.ebay.com/itm/397740826243?_skw=unopened+V+Heroes+Tin+Umbreon+V+International+Version+Miscellaneous+Cards+%26+Products&hash=item5c9b335e83:g:-Y4AAeSwMXRpoH9F,,270152,https://www.tcgplayer.com/product/270152/pokemon-miscellaneous-cards-and-products-v-heroes-tin-umbreon-v-international-version,Normal,55.89,134.99,56.74,,14.33,
unopened Pokemon Poke Ball Tin Love Ball Miscellaneous Cards & Products,v1|206153440398|0,Pokémon TCG: Poké Ball Tin 3-Pack Bundle 2024 Factory Sealed Amazon Exclusive,23.6,,11.26,0d 9h 33m,https://www.ebay.com/itm/206153440398?_skw=unopened+Pokemon+Poke+Ball+Tin+Love+Ball+Miscellaneous+Cards+%26+Products&hash=item2fffb3dc8e:g:M8oAAeSwq~1pqJ1A,,271585,https://www.tcgplayer.com/product/271585/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-love-ball,Normal,245.0,258.5,140.18,,34.86,
unopened Pokemon Poke Ball Tin Love Ball Miscellaneous Cards & Products,v1|137150800881|0,Pokemon TCG Poke Ball Tin D25 New Factory Sealed Lot Of 2,50.0,,0.0,0d 9h 48m,https://www.ebay.com/itm/137150800881?_skw=unopened+Pokemon+Poke+Ball+Tin+Love+Ball+Miscellaneous+Cards+%26+Products&hash=item1feed323f1:g:dh4AAeSwBRZpHSb3,,271585,https://www.tcgplayer.com/product/271585/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-love-ball,Normal,245.0,258.5,140.18,,50.0,
